Country,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Sierra Leone,2333500.0,2373308.0,2414620.0,2457448.0,2501620.0,2546888.0,2593123.0,2640264.0,2688527.0,2738398.0,2790525.0,2845392.0,2903199.0,2963880.0,3027332.0,3093342.0,3161751.0,3230990.0,3300789.0,3373661.0,3453115.0,3540728.0,3639732.0,3746944.0,3849915.0,3931817.0,3981567.0,3995290.0,3979553.0,3946835.0,3915066.0,3898363.0,3898177.0,3913681.0,3953705.0,4028260.0,4143115.0,4303850.0,4505515.0,4730020.0,4952134.0,5153435.0,5327364.0,5478289.0,5612129.0,5739293.0,5867536.0,5997486.0,6126450.0,6255163.0
Singapore,1836072.0,1879561.0,1921095.0,1960551.0,1998650.0,2036291.0,2074099.0,2112908.0,2152644.0,2191970.0,2228945.0,2262444.0,2291674.0,2317849.0,2344275.0,2375464.0,2414563.0,2463269.0,2520493.0,2583219.0,2646959.0,2708638.0,2766830.0,2823012.0,2880470.0,2943941.0,3016624.0,3099465.0,3190692.0,3287420.0,3385486.0,3481674.0,3576537.0,3670693.0,3761263.0,3844693.0,3919300.0,3980956.0,4032217.0,4086050.0,4160158.0,4265999.0,4409955.0,4584894.0,4772216.0,4945645.0,5086418.0,5187933.0,5256278.0,5300914.0
Slovak Republic,4302571.0,4344322.0,4381278.0,4414055.0,4444651.0,4475755.0,4509366.0,4546043.0,4585443.0,4627506.0,4671864.0,4718093.0,4766402.0,4816543.0,4867021.0,4915864.0,4961607.0,5003672.0,5042276.0,5077753.0,5110779.0,5141880.0,5170942.0,5197804.0,5222922.0,5246884.0,5270072.0,5292792.0,5314849.0,5335519.0,5353767.0,5368894.0,5380807.0,5389895.0,5396548.0,5401350.0,5404845.0,5407045.0,5408162.0,5409182.0,5411339.0,5415496.0,5422122.0,5430974.0,5441304.0,5451968.0,5462119.0,5471502.0,5480332.0,5488775.0
Slovenia,1621265.0,1630299.0,1638169.0,1645201.0,1652157.0,1660081.0,1669731.0,1681246.0,1694389.0,1709055.0,1725015.0,1742004.0,1760125.0,1779184.0,1798248.0,1816102.0,1831881.0,1845186.0,1856261.0,1865704.0,1874446.0,1883179.0,1892015.0,1900766.0,1909475.0,1918131.0,1926701.0,1935302.0,1943919.0,1952220.0,1959752.0,1966205.0,1971488.0,1975755.0,1979261.0,1982378.0,1985406.0,1988385.0,1991319.0,1994426.0,1997959.0,2002084.0,2006903.0,2012345.0,2018172.0,2024040.0,2029680.0,2035012.0,2040057.0,2044766.0
Solomon Islands,140000.0,143000.0,147000.0,151000.0,154000.0,158000.0,160256.0,166067.0,172319.0,178926.0,185758.0,192719.0,199775.0,206940.0,214224.0,221651.0,229235.0,236984.0,244877.0,252860.0,260869.0,268862.0,276815.0,284761.0,292787.0,301012.0,309527.0,318371.0,327529.0,336960.0,346599.0,356404.0,366363.0,376511.0,386906.0,397627.0,408732.0,420232.0,432107.0,444344.0,456919.0,469805.0,483000.0,496490.0,510221.0,524125.0,538148.0,552267.0,566481.0,580791.0
Somalia,3094969.0,3170982.0,3254907.0,3347825.0,3442418.0,3528415.0,3601206.0,3646798.0,3673532.0,3725116.0,3860931.0,4117971.0,4521026.0,5042594.0,5603598.0,6093765.0,6435589.0,6597719.0,6608106.0,6521168.0,6419685.0,6363791.0,6372348.0,6426592.0,6504572.0,6570210.0,6599249.0,6585079.0,6543380.0,6498410.0,6484228.0,6524697.0,6628554.0,6786636.0,6982940.0,7193120.0,7399033.0,7596920.0,7791254.0,7981955.0,8170899.0,8359859.0,8547497.0,8733493.0,8922260.0,9119848.0,9330872.0,9556873.0,9797445.0,10052842.0
South Africa,19308185.0,19813932.0,20325179.0,20843695.0,21374801.0,21926000.0,22502306.0,23106584.0,23736249.0,24384286.0,25040691.0,25698624.0,26353940.0,27009603.0,27674353.0,28360792.0,29077186.0,29828924.0,30611185.0,31409842.0,32204995.0,32983394.0,33734360.0,34464223.0,35196881.0,35966236.0,36793907.0,37690924.0,38641823.0,39609488.0,40542036.0,41402400.0,42175740.0,42873355.0,43516225.0,44137342.0,44760380.0,45389577.0,46015405.0,46631364.0,47226670.0,47792787.0,48330914.0,48842462.0,49319363.0,49751503.0,50132817.0,50459978.0,50738255.0,50981076.0
South Sudan,2600994.0,2664019.0,2728851.0,2795865.0,2866074.0,2940782.0,3020949.0,3107019.0,3198874.0,3296208.0,3398449.0,3505168.0,3615772.0,3730284.0,3849541.0,3974741.0,4106390.0,4245451.0,4390699.0,4537851.0,4681151.0,4816725.0,4942648.0,5060777.0,5175686.0,5294006.0,5420563.0,5556767.0,5701228.0,5852564.0,6008344.0,6166715.0,6327927.0,6492553.0,6659415.0,6827051.0,6994624.0,7161267.0,7327782.0,7497047.0,7673043.0,7858543.0,8054628.0,8260226.0,8473315.0,8940854.0,9415421.0,9897118.0,10386101.0,10881979.0
Spain,31764645.0,32108561.0,32443113.0,32770565.0,33098047.0,33436107.0,33791761.0,34165661.0,34553119.0,34949102.0,35346395.0,35738587.0,36124485.0,36501995.0,36862658.0,37196233.0,37495321.0,37757496.0,37984198.0,38177151.0,38339878.0,38476148.0,38586351.0,38673057.0,38745231.0,38814280.0,38889158.0,38979222.0,39086335.0,39203352.0,39318577.0,39426834.0,39519508.0,39608652.0,39734033.0,39948910.0,40288457.0,40767010.0,41364726.0,42039800.0,42732092.0,43395441.0,44017887.0,44604384.0,45146258.0,45638113.0,46076989.0,46454895.0,46771596.0,47042602.0
Sri Lanka,10962237.0,11215216.0,11477133.0,11746217.0,12018646.0,12289319.0,12554583.0,12812407.0,13063663.0,13311145.0,13559172.0,13810647.0,14066703.0,14325640.0,14584167.0,14837618.0,15082771.0,15317817.0,15544043.0,15765034.0,15986020.0,16210466.0,16439169.0,16669911.0,16899425.0,17123045.0,17337048.0,17542866.0,17740936.0,17925624.0,18089720.0,18229498.0,18340596.0,18428257.0,18510095.0,18610110.0,18745084.0,18921794.0,19134096.0,19369853.0,19610604.0,19842536.0,20062070.0,20272269.0,20473799.0,20669142.0,20859949.0,21045394.0,21223550.0,21393876.0
Sudan,10111923.0,10356949.0,10608998.0,10869525.0,11142482.0,11432923.0,11744590.0,12079205.0,12436311.0,12814718.0,13212203.0,13627096.0,14057092.0,14502283.0,14965920.0,15452659.0,15964476.0,16505106.0,17069788.0,17641875.0,18198981.0,18726053.0,19215610.0,19674861.0,20121591.0,20581590.0,21073606.0,21603126.0,22164751.0,22753100.0,23358732.0,23974432.0,24601180.0,25241197.0,25889911.0,26541630.0,27193105.0,27840967.0,28488328.0,29146386.0,29830604.0,30551777.0,31314098.0,32113409.0,32941836.0,33537455.0,34136520.0,34735288.0,35335982.0,35940905.0
Suriname,323298.0,332197.0,341643.0,351379.0,360486.0,367733.0,372297.0,373795.0,372648.0,369834.0,366767.0,364497.0,363386.0,363227.0,363818.0,364751.0,365749.0,366770.0,368027.0,369782.0,372398.0,376102.0,381012.0,386974.0,393605.0,400375.0,406890.0,413011.0,418828.0,424455.0,430102.0,435920.0,441896.0,447957.0,454124.0,460419.0,466846.0,473431.0,480132.0,486800.0,493236.0,499294.0,504913.0,510136.0,515066.0,519861.0,524636.0,529419.0,534175.0,538882.0
Svalbard,,,,,,,,,,,,,,,,,,,,,,,,,,,3544.0,3405.0,3309.0,3017.0,2977.0,2906.0,2844.0,2827.0,2596.0,2423.0,2376.0,2464.0,2529.0,2489.0,2375.0,2400.0,,,2165.0,,,,,
Swaziland,382477.0,391553.0,401184.0,411365.0,422152.0,433598.0,445735.0,458611.0,472236.0,486560.0,501509.0,517024.0,533202.0,550089.0,567534.0,585327.0,603385.0,621346.0,639383.0,658564.0,680341.0,705602.0,734925.0,767579.0,801540.0,833994.0,862947.0,887467.0,908158.0,926420.0,944404.0,963591.0,984632.0,1006824.0,1028708.0,1048174.0,1063832.0,1075083.0,1082777.0,1088724.0,1095487.0,1104909.0,1117604.0,1133007.0,1150344.0,1168345.0,1186056.0,1203330.0,1220408.0,1237166.0
Sweden,7676568.0,7734003.0,7796427.0,7862718.0,7929066.0,7990318.0,8042839.0,8084965.0,8117863.0,8144217.0,8168135.0,8192569.0,8218933.0,8246302.0,8272581.0,8294604.0,8310467.0,8319266.0,8322909.0,8325682.0,8333446.0,8350392.0,8377422.0,8413155.0,8456561.0,8505752.0,8558829.0,8616729.0,8678657.0,8738894.0,8789976.0,8826949.0,8847421.0,8853934.0,8852650.0,8852487.0,8860153.0,8877022.0,8901831.0,8935392.0,8977965.0,9029345.0,9090707.0,9161374.0,9236872.0,9311110.0,9379687.0,9440747.0,9495392.0,9545823.0
Switzerland,5729362.0,5829839.0,5916770.0,5991515.0,6056165.0,6114502.0,6169124.0,6221393.0,6269871.0,6311231.0,6340818.0,6355947.0,6355012.0,6340979.0,6321339.0,6306326.0,6303346.0,6315530.0,6341096.0,6376512.0,6415987.0,6455375.0,6493102.0,6530777.0,6571061.0,6617925.0,6673738.0,6740104.0,6814701.0,6891266.0,6961228.0,7018702.0,7060963.0,7090483.0,7112948.0,7136740.0,7167908.0,7207987.0,7254975.0,7307078.0,7361231.0,7415007.0,7468350.0,7521613.0,7573204.0,7621211.0,7664318.0,7701690.0,7733709.0,7761820.0
Syria,5202606.0,5378287.0,5561371.0,5751807.0,5949690.0,6155081.0,6368017.0,6588936.0,6817940.0,7054361.0,7297254.0,7546139.0,7800152.0,8059995.0,8328592.0,8609920.0,8906543.0,9219690.0,9547693.0,9886629.0,10230958.0,10576592.0,10921760.0,11267240.0,11614542.0,11966274.0,12324116.0,12690183.0,13063423.0,13438799.0,13809349.0,14171130.0,14518843.0,14856464.0,15200324.0,15572833.0,15988534.0,16454926.0,16962918.0,17490104.0,18004797.0,18484122.0,18920727.0,19321300.0,19694259.0,20053743.0,20410606.0,20766037.0,21117690.0,21468962.0
Taiwan,12631000.0,12978000.0,13321000.0,13649000.0,13962000.0,14282000.0,14598000.0,14918000.0,15226000.0,15526000.0,15824000.0,16122000.0,16450000.0,16785000.0,17112000.0,17450000.0,17848000.0,18177000.0,18501000.0,18803000.0,19083000.0,19337000.0,19556000.0,19758000.0,19976000.0,20208000.0,20278000.0,20492000.0,20687000.0,20886000.0,21093000.0,21290000.0,21458000.0,21639000.0,21834000.0,22008000.0,22183000.0,22336000.0,22451000.0,22543000.0,22622000.0,22701000.0,22782000.0,22859000.0,22921000.0,22974000.0,23025000.0,23072000.0,23114000.0,23151000.0
Tajikistan,2424189.0,2512493.0,2598074.0,2681780.0,2765317.0,2851284.0,2941501.0,3036693.0,3136061.0,3238090.0,3340561.0,3441990.0,3541938.0,3641296.0,3741547.0,3844809.0,3952691.0,4064671.0,4180321.0,4301334.0,4429847.0,4566786.0,4713454.0,4867754.0,5023022.0,5170285.0,5303152.0,5418785.0,5519021.0,5607922.0,5691845.0,5775404.0,5860334.0,5945181.0,6027676.0,6104268.0,6172807.0,6232587.0,6285809.0,6336724.0,6391120.0,6453240.0,6524634.0,6604426.0,6691416.0,6783390.0,6878637.0,6976958.0,7078755.0,7183529.0
Tanzania,11338515.0,11682835.0,12038154.0,12405300.0,12786751.0,13185749.0,13604523.0,14044480.0,14504837.0,14982938.0,15474884.0,15977990.0,16491445.0,17016577.0,17555450.0,18111097.0,18685789.0,19281182.0,19897071.0,20531760.0,21182600.0,21848290.0,22525148.0,23215060.0,23928658.0,24680404.0,25478979.0,26331511.0,27230502.0,28152305.0,29064223.0,29943732.0,30783155.0,31592450.0,32388671.0,33197305.0,34038161.0,34917073.0,35832494.0,36788281.0,37786946.0,38831024.0,39923609.0,41068185.0,42267667.0,43524738.0,44841226.0,46218486.0,47656367.0,49153002.0
Thailand,30839333.0,31792743.0,32771644.0,33774026.0,34799247.0,35846930.0,36915397.0,38004462.0,39109571.0,40219377.0,41319380.0,42398941.0,43453204.0,44483729.0,45494423.0,46492281.0,47482643.0,48460289.0,49422519.0,50379788.0,51346204.0,52328663.0,53339762.0,54368583.0,55370526.0,56284973.0,57072058.0,57711519.0,58225969.0,58671177.0,59126690.0,59650157.0,60258113.0,60933752.0,61660383.0,62408639.0,63155029.0,63898879.0,64642931.0,65370277.0,66060383.0,66698483.0,67276383.0,67796451.0,68267982.0,68706122.0,69122234.0,69518555.0,69892142.0,70243267.0
Timor-Leste,537278.0,547681.0,558110.0,568440.0,579184.0,591068.0,604382.0,620126.0,637590.0,653351.0,662785.0,662962.0,652072.0,632134.0,608743.0,589744.0,580707.0,583764.0,597067.0,617347.0,639513.0,659846.0,677073.0,692306.0,706986.0,723453.0,743145.0,767267.0,794561.0,821141.0,841687.0,852817.0,852280.0,842341.0,829617.0,823386.0,830089.0,852522.0,888099.0,931324.0,974024.0,1010367.0,1038572.0,1060770.0,1079749.0,1099887.0,1124355.0,1153834.0,1187194.0,1223665.0
Togo,1654451.0,1699541.0,1763332.0,1843004.0,1931480.0,2018669.0,2097273.0,2165335.0,2225052.0,2278418.0,2328971.0,2379649.0,2430120.0,2480291.0,2533721.0,2594914.0,2666921.0,2751151.0,2846305.0,2949279.0,3055479.0,3161327.0,3266857.0,3372562.0,3475964.0,3574135.0,3665509.0,3747750.0,3822591.0,3897510.0,3982804.0,4085492.0,4208738.0,4349349.0,4500173.0,4650754.0,4793504.0,4926142.0,5050919.0,5170252.0,5288273.0,5408044.0,5529908.0,5652811.0,5776837.0,5901859.0,6027798.0,6154813.0,6283092.0,6412560.0
Tokelau,1948.0,1924.0,1878.0,1813.0,1738.0,1670.0,1618.0,1587.0,1574.0,1574.0,1577.0,1575.0,1567.0,1556.0,1545.0,1543.0,1554.0,1581.0,1619.0,1661.0,1694.0,1713.0,1712.0,1696.0,1669.0,1637.0,1609.0,1583.0,1558.0,1538.0,1524.0,1520.0,1529.0,1548.0,1566.0,1571.0,1552.0,1504.0,1432.0,1349.0,1271.0,1210.0,1170.0,1148.0,1139.0,1136.0,1135.0,1134.0,1136.0,1141.0
Tonga,71758.0,74364.0,76787.0,79049.0,81096.0,82879.0,84369.0,85518.0,86347.0,86982.0,87606.0,88343.0,89252.0,90290.0,91354.0,92292.0,92999.0,93443.0,93673.0,93766.0,93829.0,93944.0,94139.0,94392.0,94674.0,94938.0,95150.0,95305.0,95426.0,95541.0,95691.0,95907.0,96196.0,96551.0,96966.0,97431.0,97935.0,98476.0,99053.0,99659.0,100286.0,100926.0,101584.0,102254.0,102910.0,103519.0,104058.0,104509.0,104891.0,105265.0
Trinidad and Tobago,883421.0,893922.0,907340.0,922942.0,939413.0,954771.0,967658.0,977679.0,985548.0,992348.0,999650.0,1008617.0,1019403.0,1031694.0,1045600.0,1061140.0,1078200.0,1097067.0,1117461.0,1138006.0,1156858.0,1172735.0,1185012.0,1194138.0,1201224.0,1207942.0,1215494.0,1224233.0,1233753.0,1243590.0,1253000.0,1261443.0,1268851.0,1275460.0,1281396.0,1286871.0,1292058.0,1296962.0,1301576.0,1306065.0,1310622.0,1315386.0,1320418.0,1325672.0,1331040.0,1336349.0,1341465.0,1346350.0,1350999.0,1355342.0
Tunisia,4541457.0,4630000.0,4723497.0,4821782.0,4923201.0,5025402.0,5127001.0,5226965.0,5326668.0,5430023.0,5542400.0,5667516.0,5806713.0,5958456.0,6120018.0,6287287.0,6457092.0,6628154.0,6800734.0,6974955.0,7151430.0,7330267.0,7511099.0,7692463.0,7872065.0,8047027.0,8215111.0,8375587.0,8528401.0,8672916.0,8808669.0,8935523.0,9053410.0,9162870.0,9265266.0,9362447.0,9456117.0,9546453.0,9634180.0,9722180.0,9814009.0,9912114.0,10017832.0,10130368.0,10247325.0,10365089.0,10480934.0,10594057.0,10704948.0,10813680.0
Turkey,31109820.0,31837999.0,32556294.0,33267998.0,33982141.0,34711167.0,35464196.0,36245756.0,37054168.0,37884870.0,38730367.0,39585821.0,40446729.0,41316297.0,42206204.0,43132612.0,44105216.0,45130008.0,46198027.0,47285732.0,48360679.0,49399630.0,50393538.0,51349154.0,52278499.0,53200802.0,54130268.0,55068880.0,56012109.0,56959988.0,57911273.0,58864649.0,59821978.0,60783217.0,61742674.0,62692616.0,63627862.0,64544914.0,65446165.0,66339433.0,67235927.0,68143186.0,69063538.0,69992754.0,70923730.0,71846212.0,72752325.0,73639596.0,74508771.0,75359032.0
Turkmenistan,1829697.0,1890000.0,1949425.0,2008148.0,2066889.0,2126749.0,2188499.0,2252386.0,2318070.0,2385039.0,2452528.0,2520002.0,2587417.0,2655036.0,2723006.0,2791575.0,2861000.0,2931343.0,3002785.0,3075867.0,3151262.0,3229499.0,3310059.0,3392823.0,3479088.0,3570558.0,3668000.0,3772350.0,3881973.0,3991917.0,4095512.0,4188010.0,4267690.0,4335991.0,4395293.0,4449427.0,4501419.0,4551737.0,4600093.0,4647912.0,4696771.0,4747839.0,4801847.0,4858843.0,4918396.0,4979672.0,5041995.0,5105301.0,5169660.0,5234640.0
Turks and Caicos Islands,5705.0,5669.0,5629.0,5589.0,5563.0,5573.0,5632.0,5750.0,5924.0,6132.0,6346.0,6546.0,6723.0,6886.0,7057.0,7262.0,7525.0,7855.0,8244.0,8670.0,9096.0,9501.0,9872.0,10222.0,10587.0,11018.0,11549.0,12216.0,13005.0,13848.0,14644.0,15333.0,15859.0,16275.0,16763.0,17573.0,18873.0,20728.0,23044.0,25625.0,28191.0,30531.0,32590.0,34404.0,35960.0,37271.0,38354.0,39184.0,39761.0,40159.0
Tuvalu,6687.0,6819.0,6935.0,7037.0,7128.0,7213.0,7296.0,7379.0,7459.0,7538.0,7613.0,7685.0,7752.0,7816.0,7883.0,7959.0,8051.0,8160.0,8284.0,8413.0,8537.0,8648.0,8741.0,8821.0,8889.0,8949.0,9004.0,9056.0,9103.0,9148.0,9188.0,9227.0,9264.0,9298.0,9334.0,9374.0,9419.0,9471.0,9530.0,9590.0,9646.0,9694.0,9732.0,9762.0,9786.0,9806.0,9827.0,9847.0,9867.0,9888.0
Uganda,7746988.0,8014352.0,8290837.0,8576166.0,8866641.0,9157569.0,9445932.0,9730174.0,10012125.0,10296444.0,10589763.0,10897136.0,11221247.0,11561734.0,11917048.0,12284315.0,12662131.0,13049012.0,13447769.0,13866291.0,14315090.0,14801113.0,15327718.0,15891143.0,16482365.0,17088426.0,17699717.0,18314701.0,18935726.0,19561967.0,20193432.0,20831075.0,21473592.0,22123185.0,22788843.0,23482533.0,24213120.0,24984181.0,25794397.0,26641627.0,27521632.0,28431204.0,29370251.0,30339895.0,31339392.0,32367909.0,33424683.0,34509205.0,35620977.0,36759274.0
Ukraine,44868657.0,45340503.0,45779461.0,46187918.0,46573376.0,46947038.0,47316501.0,47685533.0,48050256.0,48401549.0,48726373.0,49015998.0,49266997.0,49484239.0,49677426.0,49860466.0,50043550.0,50227328.0,50408687.0,50589152.0,50769702.0,50949364.0,51128208.0,51301215.0,51455595.0,51574638.0,51644914.0,51666114.0,51637719.0,51546666.0,51377434.0,51121722.0,50773323.0,50342838.0,49860125.0,49366106.0,48891792.0,48448267.0,48032368.0,47643278.0,47275250.0,46923927.0,46591797.0,46282158.0,45991584.0,45715010.0,45448329.0,45190180.0,44940268.0,44696741.0
United Arab Emirates,134478.0,146387.0,156934.0,167420.0,180858.0,201308.0,231754.0,272529.0,322868.0,383152.0,453530.0,533554.0,624390.0,724684.0,828378.0,927412.0,1016228.0,1092153.0,1157336.0,1217021.0,1279010.0,1349000.0,1428788.0,1516782.0,1611257.0,1709232.0,1808642.0,1909812.0,2014095.0,2121704.0,2232980.0,2348539.0,2473983.0,2611610.0,2755497.0,2897038.0,3033491.0,3149440.0,3254691.0,3400959.0,3658042.0,4069349.0,4662728.0,5405541.0,6206623.0,6938815.0,7511690.0,7890924.0,8105873.0,8207940.0
United Kingdom,54006245.0,54349899.0,54666008.0,54954044.0,55212835.0,55443064.0,55645390.0,55819499.0,55964697.0,56081455.0,56170690.0,56234250.0,56273041.0,56290629.0,56295032.0,56296406.0,56303011.0,56317534.0,56341308.0,56379327.0,56436762.0,56516908.0,56622956.0,56753658.0,56902081.0,57058173.0,57214474.0,57369629.0,57525459.0,57681639.0,57838596.0,57997210.0,58156871.0,58318771.0,58488026.0,58671413.0,58874117.0,59097129.0,59339971.0,59604347.0,59891788.0,60202727.0,60538143.0,60896101.0,61270318.0,61652315.0,62035570.0,62417431.0,62798099.0,63177406.0
United States,197094531.0,199452508.0,201657141.0,203717833.0,205672498.0,207573866.0,209463865.0,211355529.0,213250350.0,215164616.0,217113584.0,219108358.0,221161377.0,223274855.0,225436004.0,227624232.0,229825004.0,232035086.0,234261242.0,236510688.0,238794274.0,241119752.0,243495805.0,245920994.0,248381577.0,250857751.0,253339097.0,255807342.0,258275919.0,260803255.0,263468980.0,266323717.0,269393632.0,272643340.0,275986072.0,279300030.0,282496310.0,285544778.0,288467308.0,291290823.0,294063120.0,296820296.0,299564470.0,302284564.0,304989064.0,307686729.0,310383948.0,313085380.0,315791284.0,318497630.0
Uruguay,2664775.0,2693906.0,2722232.0,2749441.0,2774109.0,2794374.0,2809117.0,2817577.0,2820734.0,2821367.0,2823326.0,2829391.0,2840601.0,2856206.0,2874998.0,2894983.0,2914683.0,2933904.0,2953118.0,2972284.0,2991478.0,3010766.0,3029948.0,3048955.0,3068166.0,3088110.0,3109122.0,3131140.0,3153857.0,3177035.0,3200342.0,3223401.0,3246484.0,3269301.0,3290261.0,3307290.0,3319066.0,3324810.0,3325379.0,3323124.0,3321367.0,3322529.0,3327451.0,3335528.0,3345967.0,3357391.0,3368786.0,3380008.0,3391428.0,3403117.0
Uzbekistan,9888629.0,10233502.0,10574321.0,10912708.0,11253870.0,11605561.0,11972994.0,12358535.0,12759275.0,13168838.0,13578159.0,13980997.0,14374729.0,14762133.0,15148932.0,15543520.0,15951899.0,16375762.0,16812955.0,17260951.0,17715706.0,18174143.0,18634041.0,19095670.0,19561181.0,20033912.0,20515248.0,21005364.0,21500062.0,21990917.0,22466866.0,22919357.0,23347452.0,23751722.0,24127427.0,24469439.0,24775610.0,25042537.0,25275028.0,25489492.0,25708188.0,25947414.0,26213729.0,26503833.0,26811974.0,27128063.0,27444702.0,27760267.0,28077486.0,28398155.0
Wallis et Futuna,9174.0,9224.0,9206.0,9133.0,9026.0,8921.0,8841.0,8792.0,8775.0,8809.0,8919.0,9118.0,9412.0,9793.0,10240.0,10728.0,11232.0,11751.0,12278.0,12778.0,13207.0,13534.0,13742.0,13843.0,13869.0,13870.0,13882.0,13914.0,13957.0,14013.0,14077.0,14146.0,14224.0,14311.0,14396.0,14462.0,14499.0,14503.0,14477.0,14424.0,14345.0,14247.0,14128.0,13989.0,13843.0,13698.0,13566.0,13450.0,13348.0,13263.0
Vanuatu,72131.0,74287.0,76410.0,78520.0,80672.0,82945.0,85393.0,88029.0,90831.0,93768.0,96799.0,99886.0,103031.0,106231.0,109436.0,112587.0,115641.0,118584.0,121438.0,124252.0,127097.0,130030.0,133041.0,136129.0,139368.0,142852.0,146636.0,150791.0,155270.0,159857.0,164254.0,168263.0,171783.0,174921.0,177946.0,181239.0,185074.0,189544.0,194555.0,199968.0,205561.0,211170.0,216760.0,222377.0,228041.0,233790.0,239651.0,245619.0,251674.0,257812.0
Venezuela,8759890.0,9067485.0,9375646.0,9686071.0,10003238.0,10333268.0,10680678.0,11045959.0,11428022.0,11827681.0,12245478.0,12681017.0,13135849.0,13607958.0,14088961.0,14567680.0,15036273.0,15490555.0,15932973.0,16370463.0,16813481.0,17269324.0,17740108.0,18222505.0,18711830.0,19201096.0,19685177.0,20162745.0,20635233.0,21103592.0,21569680.0,22034909.0,22499248.0,22962221.0,23424338.0,23886213.0,24348304.0,24810691.0,25273336.0,25736393.0,26199994.0,26664122.0,27128721.0,27593427.0,28057485.0,28519913.0,28979857.0,29436891.0,29890694.0,30340637.0
West Bank and Gaza,1181587.0,1190923.0,1184258.0,1164684.0,1140772.0,1124574.0,1124591.0,1144161.0,1180264.0,1227284.0,1276627.0,1322064.0,1362064.0,1398736.0,1433821.0,1470297.0,1510360.0,1554600.0,1602309.0,1652945.0,1705584.0,1759763.0,1815117.0,1872515.0,1934197.0,2003149.0,2081424.0,2169061.0,2265030.0,2368849.0,2479672.0,2596289.0,2719644.0,2848359.0,2976131.0,3094711.0,3198560.0,3284920.0,3356379.0,3419418.0,3483483.0,3555582.0,3637689.0,3728259.0,3826546.0,3930672.0,4039192.0,4152369.0,4270791.0,4393572.0
Western Sahara,46308.0,50938.0,56561.0,63023.0,69339.0,74168.0,76691.0,76196.0,73333.0,70287.0,70089.0,74789.0,85344.0,100766.0,118776.0,136080.0,150303.0,160677.0,167963.0,173189.0,178007.0,183630.0,190327.0,197692.0,205489.0,213285.0,220794.0,228137.0,235580.0,243167.0,250946.0,259049.0,267217.0,275674.0,285582.0,298482.0,315340.0,336758.0,362070.0,389412.0,416172.0,440469.0,461610.0,480140.0,496923.0,513367.0,530500.0,548377.0,566613.0,585270.0
Vietnam,38898597.0,39884879.0,40880598.0,41883842.0,42893258.0,43908540.0,44927973.0,45957991.0,46994771.0,48015047.0,48987973.0,49895731.0,50724015.0,51490844.0,52250324.0,53076862.0,54023152.0,55109176.0,56317461.0,57616926.0,58959045.0,60307305.0,61647642.0,62986915.0,64333357.0,65702500.0,67101583.0,68535628.0,69987617.0,71416812.0,72769366.0,74008073.0,75117209.0,76111109.0,77020331.0,77890899.0,78758010.0,79629676.0,80500625.0,81377056.0,82262996.0,83161145.0,84075580.0,85007447.0,85951912.0,86901173.0,87848445.0,88791996.0,89730274.0,90656550.0
Virgin Islands (U.S.),46122.0,49610.0,52624.0,55278.0,57831.0,60675.0,64070.0,68102.0,72610.0,77310.0,81802.0,85790.0,89169.0,92008.0,94399.0,96498.0,98423.0,100216.0,101827.0,103177.0,104146.0,104668.0,104698.0,104319.0,103761.0,103333.0,103253.0,103618.0,104356.0,105315.0,106260.0,107018.0,107546.0,107903.0,108132.0,108316.0,108511.0,108726.0,108933.0,109122.0,109270.0,109363.0,109401.0,109389.0,109327.0,109216.0,109056.0,108846.0,108590.0,108300.0
"Yemen, Rep.",5527652.0,5632206.0,5737000.0,5842868.0,5947698.0,6048704.0,6144992.0,6235264.0,6323380.0,6419984.0,6539217.0,6691425.0,6880620.0,7104782.0,7360655.0,7642329.0,7945180.0,8270681.0,8620116.0,8988432.0,9369068.0,9758220.0,10149222.0,10544972.0,10962489.0,11425336.0,11948209.0,12540234.0,13190192.0,13867656.0,14530275.0,15148172.0,15710211.0,16226938.0,16716850.0,17208494.0,17723186.0,18266008.0,18831819.0,19419710.0,20026117.0,20648643.0,21288070.0,21946990.0,22626595.0,23328214.0,24052514.0,24799880.0,25569263.0,26358020.0
Zambia,3430747.0,3537265.0,3647470.0,3761707.0,3880914.0,4006340.0,4138837.0,4278863.0,4426079.0,4579560.0,4737942.0,4900255.0,5066012.0,5235519.0,5409528.0,5589172.0,5775165.0,5967511.0,6165560.0,6368542.0,6575403.0,6785211.0,6998307.0,7214499.0,7431752.0,7647450.0,7860053.0,8067972.0,8272498.0,8478471.0,8692599.0,8919456.0,9161931.0,9418120.0,9682058.0,9945115.0,10201562.0,10449825.0,10693471.0,10938261.0,11192422.0,11462365.0,11750105.0,12055384.0,12379612.0,12723746.0,13088570.0,13474959.0,13883577.0,14314515.0
